"enter";"to come or go into";"""the boat entered an area of shallow marshes"";";[sound:videos_bsl_signstation_enter.mp4];"https://media.signbsl.com/videos/bsl/signstation/enter.mp4";"<i>enter</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/enter";"Verbs"
"enter";"a key on a computer keyboard which is used to perform various functions, such as executing a command or selecting options on a menu";"";[sound:videos_ict_mp4_407_enter.mp4];"https://media.signbsl.com/videos/ict/mp4/407_enter.mp4";"<i>enter</i> <span style=""color:#666; font-size:80%;"">- QIA Dictionary of ICT</span>";"https://signbsl.com/sign/enter";"Verbs"
"enter";"register formally as a participant or member";"""The party recruited many new members"";";[sound:videos_bsl_signstation_recruit.mp4];"https://media.signbsl.com/videos/bsl/signstation/recruit.mp4";"<i>recruit</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/enter";"Verbs"
"enter";"put or introduce into something";"""insert a picture into the text"";";[sound:videos_ict_mp4_66_insert.mp4];"https://media.signbsl.com/videos/ict/mp4/66_insert.mp4";"<i>insert</i> <span style=""color:#666; font-size:80%;"">- QIA Dictionary of ICT</span>";"https://signbsl.com/sign/enter";"Verbs"
"interesting";"arousing or holding the attention";"";[sound:videos_bsl_signstation_interesting.mp4];"https://media.signbsl.com/videos/bsl/signstation/interesting.mp4";"<i>interesting</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/interesting";"Adjectives_and_Adverbs GCSE_vocabulary"
"sport";"an active diversion requiring physical exertion and competition";"";[sound:videos_bsl_signstation_sport.mp4];"https://media.signbsl.com/videos/bsl/signstation/sport.mp4";"<i>sport</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sport";"Sports GCSE_vocabulary"
"sign";"a gesture that is part of a sign language";"";[sound:videos_bsl_signstation_sign.mp4];"https://media.signbsl.com/videos/bsl/signstation/sign.mp4";"<i>sign</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sign";"Verbs GCSE_vocabulary Signature_Level_1_Award"
"sign";"a public display of a (usually written) message";"""he posted signs in all the shop windows"";";[sound:videos_bsl_signstation_sign-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/sign-2.mp4";"<i>sign</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sign";"Verbs"
"sign";"any communication that encodes a message";"""signals from the boat suddenly stopped"";";[sound:videos_wolver_mp4_eng_signal_8271.mp4];"https://media.signbsl.com/videos/wolver/mp4/eng_signal_8271.mp4";"<i>signal</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/sign";"Verbs"
"sign";"mark with one's signature; write one's name (on)";"""She signed the letter and sent it off""; ""Please sign here"";";[sound:videos_bsl_signstation_sign-3.mp4];"https://media.signbsl.com/videos/bsl/signstation/sign-3.mp4";"<i>sign</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sign";"Verbs"
"sign";"make the sign of the cross over someone in order to call on God for protection; consecrate";"";[sound:videos_cs_mp4_Peter_Bless1.mp4];"https://media.signbsl.com/videos/cs/mp4/Peter_Bless1.mp4";"<i>bless</i> <span style=""color:#666; font-size:80%;"">- Christian Signs</span>";"https://signbsl.com/sign/sign";"Verbs"
"sign";"a gesture that is part of a sign language";"";[sound:videos_bsl_signstation_sign.mp4];"https://media.signbsl.com/videos/bsl/signstation/sign.mp4";"<i>sign</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sign";"Abstract_concepts GCSE_vocabulary Signature_Level_1_Award"
"sign";"a public display of a (usually written) message";"""he posted signs in all the shop windows"";";[sound:videos_bsl_signstation_sign-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/sign-2.mp4";"<i>sign</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sign";"Abstract_concepts"
"sign";"any communication that encodes a message";"""signals from the boat suddenly stopped"";";[sound:videos_wolver_mp4_eng_signal_8271.mp4];"https://media.signbsl.com/videos/wolver/mp4/eng_signal_8271.mp4";"<i>signal</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/sign";"Abstract_concepts"
"sign";"mark with one's signature; write one's name (on)";"""She signed the letter and sent it off""; ""Please sign here"";";[sound:videos_bsl_signstation_sign-3.mp4];"https://media.signbsl.com/videos/bsl/signstation/sign-3.mp4";"<i>sign</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sign";"Abstract_concepts"
"sign";"make the sign of the cross over someone in order to call on God for protection; consecrate";"";[sound:videos_cs_mp4_Peter_Bless1.mp4];"https://media.signbsl.com/videos/cs/mp4/Peter_Bless1.mp4";"<i>bless</i> <span style=""color:#666; font-size:80%;"">- Christian Signs</span>";"https://signbsl.com/sign/sign";"Abstract_concepts"
"king";"a male sovereign; ruler of a kingdom";"";[sound:videos_bsl_signstation_king.mp4];"https://media.signbsl.com/videos/bsl/signstation/king.mp4";"<i>king</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/king";"People GCSE_vocabulary"
"box";"a (usually rectangular) container; may have a lid";"""he rummaged through a box of spare parts"";";[sound:videos_bsl_signstation_box.mp4];"https://media.signbsl.com/videos/bsl/signstation/box.mp4";"<i>box</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/box";"Sports"
"box";"any one of several designated areas on a ball field where the batter or catcher or coaches are positioned";"""the umpire warned the batter to stay in the batter's box"";";[sound:videos_bsl_youtube_mp4_lVm0QOCoDh4.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/lVm0QOCoDh4.mp4";"<i>box</i> <span style=""color:#666; font-size:80%;"">- Sign4Sport</span>";"https://signbsl.com/sign/box";"Sports"
"seven";"being one more than six";"";[sound:videos_bsl_signstation_seven.mp4];"https://media.signbsl.com/videos/bsl/signstation/seven.mp4";"<i>seven</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/seven";"Numerals"
"laugh";"a humorous anecdote or remark intended to provoke laughter";"""he told a very funny joke""; ""he knows a million gags""; ""thanks for the laugh""; ""he laughed unpleasantly at hisown jest""; ""even a schoolboy's jape is supposed to have some ascertainable point"";";[sound:videos_bsl_signstation_laugh.mp4];"https://media.signbsl.com/videos/bsl/signstation/laugh.mp4";"<i>laugh</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/laugh";"Verbs"
"lady";"a polite name for any woman";"""a nice lady at the library helped me"";";[sound:videos_bsl_signstation_lady.mp4];"https://media.signbsl.com/videos/bsl/signstation/lady.mp4";"<i>lady</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/lady";"People GCSE_vocabulary"
"finish";"have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical";"""the bronchioles terminate in a capillary bed""; ""Your rights stop where you infringe upon the rights of other""; ""My property ends by the bushes""; ""The symphony end;";[sound:videos_bsl_signstation_end.mp4];"https://media.signbsl.com/videos/bsl/signstation/end.mp4";"<i>end</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/finish";"Verbs GCSE_vocabulary"
"finish";"a decorative texture or appearance of a surface (or the substance that gives it that appearance)";"""the boat had a metallic finish""; ""he applied a coat of a clear finish""; ""when the finish is too thin it is difficult to apply evenly"";";[sound:videos_wolver_mp4_art_finish_4295.mp4];"https://media.signbsl.com/videos/wolver/mp4/art_finish_4295.mp4";"<i>finish</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/finish";"Verbs"
"finish";"come or bring to a finish or an end; others finished in over 4 hours""";"""He finished the dishes""; ""She completed the requirements for her Master's Degree""; ""The fastest runner finished the race in just over 2 hours;";[sound:videos_bsl_signstation_complete.mp4];"https://media.signbsl.com/videos/bsl/signstation/complete.mp4";"<i>complete</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/finish";"Verbs"
"ball";"round object that is hit or thrown or kicked in games";"""the ball travelled 90 mph on his serve""; ""the mayor threw out the first ball""; ""the ball rolled into the corner pocket"";";[sound:videos_bsl_signstation_ball.mp4];"https://media.signbsl.com/videos/bsl/signstation/ball.mp4";"<i>ball</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ball";"Objects GCSE_vocabulary"
"ball";"a ball game played with a bat and ball between two teams of 9 players; teams take turns at bat trying to score run";"""he played baseball in high school""; ""there was a baseball game on every empy lot""; ""there was a desire for National League ball in the are;";[sound:videos_bsl_signstation_baseball.mp4];"https://media.signbsl.com/videos/bsl/signstation/baseball.mp4";"<i>baseball</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ball";"Objects"
"cup";"a small open container usually used for drinking; usually has a handle";"""he put the cup back in the saucer""; ""the handle of the cup was missing"";";[sound:videos_bsl_signstation_cup.mp4];"https://media.signbsl.com/videos/bsl/signstation/cup.mp4";"<i>cup</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/cup";"Objects GCSE_vocabulary"
"staff";"personnel who assist their superior in carrying out an assigned task";"""the hospital has an excellent nursing staff""; ""the general relied on his staff to make routine decisions"";";[sound:videos_bsl_signstation_staff.mp4];"https://media.signbsl.com/videos/bsl/signstation/staff.mp4";"<i>staff</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/staff";"People GCSE_vocabulary"
"perfect";"being complete of its kind and without defect or blemish";"""a perfect circle""; ""a perfect reproduction""; ""perfect happiness""; ""perfect manners""; ""a perfect specimen""; ""a perfect day"";";[sound:videos_bsl_signstation_perfect.mp4];"https://media.signbsl.com/videos/bsl/signstation/perfect.mp4";"<i>perfect</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/perfect";"Adjectives_and_Adverbs GCSE_vocabulary"
"eight";"being one more than seven";"";[sound:videos_bsl_signstation_eight.mp4];"https://media.signbsl.com/videos/bsl/signstation/eight.mp4";"<i>eight</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/eight";"Numerals"
"ten";"being one more than nine";"";[sound:videos_bsl_signstation_ten.mp4];"https://media.signbsl.com/videos/bsl/signstation/ten.mp4";"<i>ten</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/ten";"Numerals"
"exist";"support oneself";"""he could barely exist on such a low wage""; ""Can you live on $2000 a month in New York City?""; ""Many people in the world have to subsist on $1 a day"";";[sound:videos_bsl_signstation_live.mp4];"https://media.signbsl.com/videos/bsl/signstation/live.mp4";"<i>live</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/exist";"Verbs"
"blue";"having a color similar to that of a clear unclouded sky";"""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"";";[sound:videos_bsl_signstation_blue.mp4];"https://media.signbsl.com/videos/bsl/signstation/blue.mp4";"<i>blue</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/blue";"Colours GCSE_vocabulary"
"blue";"low in spirits";"""lonely and blue in a strange city""; ""depressed by the loss of his job""; ""a dispirited and resigned expression on her face""; ""downcast after his defeat""; ""feeling discouraged and downhearted"";";[sound:videos_bsl_signstation_depressed.mp4];"https://media.signbsl.com/videos/bsl/signstation/depressed.mp4";"<i>depressed</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/blue";"Colours"
"sun";"a typical star that is the source of light and heat for the planets in the solar system";"""the sun contains 99.85% of the mass in the solar system"";";[sound:videos_bsl_signstation_Sun.mp4];"https://media.signbsl.com/videos/bsl/signstation/Sun.mp4";"<i>Sun</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sun";"Objects GCSE_vocabulary Signature_Level_1_Award"
"sun";"the rays of the sun";"""the shingles were weathered by the sun and wind"";";[sound:videos_bsl_uploads_mp4_kerrisims-sunshine.mp4];"https://media.signbsl.com/videos/bsl/uploads/mp4/kerrisims-sunshine.mp4";"<i>sunshine</i> <span style=""color:#666; font-size:80%;"">- Kerri Sims</span>";"https://signbsl.com/sign/sun";"Objects"
"visit";"the act of going to see some person or place or thing for a short time";"""he dropped by for a visit"";";[sound:videos_bsl_signon_mp4_shw30.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/shw30.mp4";"<i>visit</i>";"https://signbsl.com/sign/visit";"Verbs GCSE_vocabulary"
"club";"a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink";"""don't expect a good meal at a cabaret""; ""the gossip columnist got his information by visiting nightclubs every night""; ""he p;";[sound:videos_bsl_signmonkey_mp4_night%20club%202.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/night%20club%202.mp4";"<i>night club</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe <a href=""https://www.signmonkey.net/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/club";"Places"
"club";"golf equipment used by a golfer to hit a golf ball";"";[sound:videos_bsl_youtube_mp4_W1-80IfA4CI.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/W1-80IfA4CI.mp4";"<i>Golf clubs</i> <span style=""color:#666; font-size:80%;"">- National Deaf Children's Society <a href=""https://www.ndcs.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/club";"Places"
"club";"unite with a common purpose";"""The two men clubbed together"";";[sound:videos_bsl_signstation_club.mp4];"https://media.signbsl.com/videos/bsl/signstation/club.mp4";"<i>club</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/club";"Places"
"club";"stout stick that is larger at one end";"""he carried a club in self defense""; ""he felt as if he had been hit with a club"";";[sound:videos_bsl_signon_mp4_otw41.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/otw41.mp4";"<i>club</i>";"https://signbsl.com/sign/club";"Places"
"club";"a building occupied by a club";"""the clubhouse needed a new roof"";";[sound:videos_bsl_youtube_mp4_LSIrjT5i3_k.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/LSIrjT5i3_k.mp4";"<i>Clubhouse</i> <span style=""color:#666; font-size:80%;"">- National Deaf Children's Society <a href=""https://www.ndcs.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/club";"Places"
"river";"a large natural stream of water (larger than a creek)";"""the river was navigable for 50 miles"";";[sound:videos_bsl_signstation_river.mp4];"https://media.signbsl.com/videos/bsl/signstation/river.mp4";"<i>river</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/river";"Objects GCSE_vocabulary"
"arrive";"reach a destination; arrive by movement or progress";"""She arrived home at 7 o'clock""; ""She didn't get to Chicago until after midnight"";";[sound:videos_bsl_signstation_arrive.mp4];"https://media.signbsl.com/videos/bsl/signstation/arrive.mp4";"<i>arrive</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/arrive";"Verbs GCSE_vocabulary Signature_Level_1_Award"
"date";"a particular day specified as the time something will happen";"""the date of the election is set by law"";";[sound:videos_bsl_signstation_date.mp4];"https://media.signbsl.com/videos/bsl/signstation/date.mp4";"<i>date</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/date";"Calendar_time GCSE_vocabulary"
"date";"a meeting arranged in advance";"""she asked how to avoid kissing at the end of a date"";";[sound:videos_bsl_signstation_appointment.mp4];"https://media.signbsl.com/videos/bsl/signstation/appointment.mp4";"<i>appointment</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/date";"Calendar_time"
"green";"similar to the color of fresh grass";"""a green tree""; ""green fields""; ""green paint"";";[sound:videos_bsl_signstation_green.mp4];"https://media.signbsl.com/videos/bsl/signstation/green.mp4";"<i>green</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/green";"Colours GCSE_vocabulary"
"green";"an area of closely cropped grass surrounding the hole on a golf course";"""the ball rolled across the green and into the trap"";";[sound:videos_bsl_youtube_mp4_jtvkexaaiuk.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/jtvkexaaiuk.mp4";"<i>green (golf)</i> <span style=""color:#666; font-size:80%;"">- National Deaf Children's Society <a href=""https://www.ndcs.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/green";"Colours"
"green";"naive and easily deceived or tricked";"""at that early age she had been gullible and in love"";";[sound:videos_bsl_signstation_gullible.mp4];"https://media.signbsl.com/videos/bsl/signstation/gullible.mp4";"<i>gullible</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/green";"Colours"
"sleep";"be asleep";"";[sound:videos_bsl_signstation_sleep.mp4];"https://media.signbsl.com/videos/bsl/signstation/sleep.mp4";"<i>sleep</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sleep";"Verbs GCSE_vocabulary"
"association";"a formal organization of people or groups of people";"""he joined the Modern Language Association"";";[sound:videos_bsl_signstation_association.mp4];"https://media.signbsl.com/videos/bsl/signstation/association.mp4";"<i>association</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/association";"Abstract_concepts GCSE_vocabulary"
"tomorrow";"the day after today";"""what are our tasks for tomorrow?"";";[sound:videos_bsl_signstation_tomorrow.mp4];"https://media.signbsl.com/videos/bsl/signstation/tomorrow.mp4";"<i>tomorrow</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/tomorrow";"Time_related_terms"
"partner";"a person's partner in marriage";"";[sound:videos_bsl_signstation_mate.mp4];"https://media.signbsl.com/videos/bsl/signstation/mate.mp4";"<i>mate</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/partner";"Sports GCSE_vocabulary"
"fly";"travel in an airplane";"""she is flying to Cincinnati tonight""; ""Are we driving or flying?"";";[sound:videos_bsl_signstation_fly.mp4];"https://media.signbsl.com/videos/bsl/signstation/fly.mp4";"<i>fly</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fly";"Verbs GCSE_vocabulary"
"mountain";"a land mass that projects well above its surroundings; higher than a hill";"";[sound:videos_bsl_signstation_mountain.mp4];"https://media.signbsl.com/videos/bsl/signstation/mountain.mp4";"<i>mountain</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/mountain";"Objects GCSE_vocabulary"
"march";"the act of marching; walking with regular steps (especially in a procession of some kind)";"""it was a long march""; ""we heard the sound of marching"";";[sound:videos_bsl_deafway_mp4_March.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/March.mp4";"<i>March</i> <span style=""color:#666; font-size:80%;"">- Deafway <a href=""https://deafway.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/march";"Calendar_time"
"march";"lie adjacent to another or share a boundary";"""Canada adjoins the U.S.""; ""England marches with Scotland"";";[sound:videos_bsl_signstation_edge.mp4];"https://media.signbsl.com/videos/bsl/signstation/edge.mp4";"<i>edge</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/march";"Calendar_time"
"born";"brought into existence";"""he was a child born of adultery"";";[sound:videos_bsl_signstation_born.mp4];"https://media.signbsl.com/videos/bsl/signstation/born.mp4";"<i>born</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/born";"Verbs GCSE_vocabulary"
"sea";"a division of an ocean or a large body of salt water partially enclosed by land";"";[sound:videos_bsl_signstation_sea.mp4];"https://media.signbsl.com/videos/bsl/signstation/sea.mp4";"<i>sea</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/sea";"Objects GCSE_vocabulary"
"travel";"change location; move, travel, or proceed";"""How fast does your new car go?""; ""We travelled from Rome to Naples by bus""; ""The policemen went from door to door looking for the suspect""; ""The soldiers moved towards the city in an attempt to take it before ni;";[sound:videos_bsl_signstation_go.mp4];"https://media.signbsl.com/videos/bsl/signstation/go.mp4";"<i>go</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/travel";"Verbs GCSE_vocabulary Signature_Level_1_Award"
"travel";"the act of going from one place to another";"""he enjoyed selling but he hated the travel"";";[sound:videos_bsl_signstation_travel.mp4];"https://media.signbsl.com/videos/bsl/signstation/travel.mp4";"<i>travel</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/travel";"Verbs"
"drink";"take in liquids";"""The patient must drink several liters each day""; ""The children like to drink soda"";";[sound:videos_bsl_signstation_drink.mp4];"https://media.signbsl.com/videos/bsl/signstation/drink.mp4";"<i>drink</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/drink";"Verbs GCSE_vocabulary Signature_Level_1_Award"
"drink";"the act of drinking alcoholic beverages to excess";"""drink was his downfall"";";[sound:videos_bsl_signstation_boozing.mp4];"https://media.signbsl.com/videos/bsl/signstation/boozing.mp4";"<i>boozing</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/drink";"Verbs"
"television";"a receiver that displays television images";"""the British call a tv set a telly"";";[sound:videos_bsl_signstation_television.mp4];"https://media.signbsl.com/videos/bsl/signstation/television.mp4";"<i>television</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/television";"Objects GCSE_vocabulary"
"score";"a number that expresses the accomplishment of a team or an individual in a game or contest";"""the score was 7 to 0"";";[sound:videos_bsl_signstation_score.mp4];"https://media.signbsl.com/videos/bsl/signstation/score.mp4";"<i>score</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/score";"Sports GCSE_vocabulary"
"score";"gain points in a game";"""The home team scored many times""; ""He hit a home run""; ""He hit .300 in the past season"";";[sound:videos_bsl_signstation_score-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/score-2.mp4";"<i>score</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/score";"Sports"
"spring";"the season of growth";"""the emerging buds were a sure sign of spring""; ""he will hold office until the spring of next year"";";[sound:videos_bsl_signstation_spring.mp4];"https://media.signbsl.com/videos/bsl/signstation/spring.mp4";"<i>spring</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/spring";"Calendar_time GCSE_vocabulary"
"spring";"move forward by leaps and bounds";"""The horse bounded across the meadow""; ""The child leapt across the puddle""; ""Can you jump over the fence?"";";[sound:videos_bsl_signstation_jump.mp4];"https://media.signbsl.com/videos/bsl/signstation/jump.mp4";"<i>jump</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/spring";"Calendar_time"
"spring";"a metal elastic device that returns to its shape or position when pushed or pulled or pressed";"""the spring was broken"";";[sound:videos_wolver_mp4_eng_spring_8743.mp4];"https://media.signbsl.com/videos/wolver/mp4/eng_spring_8743.mp4";"<i>spring</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://signbsl.com/sign/spring";"Calendar_time"
"title";"the name of a work of art or literary composition etc.";"""he looked for books with the word `jazz' in the title""; ""he refused to give titles to his paintings""; ""I can never remember movie titles"";";[sound:videos_bsl_signstation_title.mp4];"https://media.signbsl.com/videos/bsl/signstation/title.mp4";"<i>title</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/title";"Abstract_concepts GCSE_vocabulary"
"judge";"judge tentatively or form an estimate of (quantities or time)";"""I estimate this chicken to weigh three pounds"";";[sound:videos_bsl_signstation_guess.mp4];"https://media.signbsl.com/videos/bsl/signstation/guess.mp4";"<i>guess</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/judge";"Sports"
"judge";"a public official authorized to decide questions bought before a court of justice";"";[sound:videos_bsl_uploads_mp4_59a41af5f823b0c6c3448c6335a8c54b.mp4];"https://media.signbsl.com/videos/bsl/uploads/mp4/59a41af5f823b0c6c3448c6335a8c54b.mp4";"<i>magistrate</i> <span style=""color:#666; font-size:80%;"">- Deaf START</span>";"https://signbsl.com/sign/judge";"Sports"
"funny";"arousing or provoking laughter";"""an amusing film with a steady stream of pranks and pratfalls""; ""an amusing fellow""; ""a comic hat""; ""a comical look of surprise""; ""funny stories that made everybody laugh""; ""a very funny writer""; ""it would have been laughab;";[sound:videos_bsl_signstation_funny.mp4];"https://media.signbsl.com/videos/bsl/signstation/funny.mp4";"<i>funny</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/funny";"Adjectives_and_Adverbs GCSE_vocabulary"
"funny";"beyond or deviating from the usual or expected";"""a curious hybrid accent""; ""her speech has a funny twang""; ""they have some funny ideas about war""; ""had an odd name""; ""the peculiar aromatic odor of cloves""; ""something definitely queer about this town""; ""wh;";[sound:videos_bsl_signstation_odd.mp4];"https://media.signbsl.com/videos/bsl/signstation/odd.mp4";"<i>odd</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/funny";"Adjectives_and_Adverbs"
"fish";"any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills";"""the shark is a large fish""; ""in the livingroom there was a tank of colorful fish"";";[sound:videos_bsl_signstation_fish.mp4];"https://media.signbsl.com/videos/bsl/signstation/fish.mp4";"<i>fish</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fish";"Verbs GCSE_vocabulary"
"fish";"the flesh of fish used as food";"""in Japan most fish is eaten raw""; ""after the scare about foot-and-mouth disease a lot of people started eating fish instead of meat""; ""they have a chef who specializes in fish"";";[sound:videos_bsl_signstation_fish-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/fish-2.mp4";"<i>fish</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fish";"Verbs"
"fish";"any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills";"""the shark is a large fish""; ""in the livingroom there was a tank of colorful fish"";";[sound:videos_bsl_signstation_fish.mp4];"https://media.signbsl.com/videos/bsl/signstation/fish.mp4";"<i>fish</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fish";"Food GCSE_vocabulary"
"fish";"the flesh of fish used as food";"""in Japan most fish is eaten raw""; ""after the scare about foot-and-mouth disease a lot of people started eating fish instead of meat""; ""they have a chef who specializes in fish"";";[sound:videos_bsl_signstation_fish-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/fish-2.mp4";"<i>fish</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/fish";"Food"
"marry";"take in marriage";"";[sound:videos_bsl_signstation_marry.mp4];"https://media.signbsl.com/videos/bsl/signstation/marry.mp4";"<i>marry</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/marry";"Verbs GCSE_vocabulary"
"league";"an association of sports teams that organizes matches for its members";"";[sound:videos_bsl_signstation_league.mp4];"https://media.signbsl.com/videos/bsl/signstation/league.mp4";"<i>league</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/league";"Sports GCSE_vocabulary"
